2.240000000000000000e+02,1.269000000000000000e+03,8.980000000000000000e+02,2.700000000000000000e+01,6.690000000000000000e+02,-7.000000000000000000e+00,2.850000000000000000e+02,2.000000000000000000e+01,3.340000000000000000e+02,2.154000000000000000e+03,1.524000000000000000e+03,3.400000000000000000e+01,9.810000000000000000e+02,1.200000000000000000e+01,3.320000000000000000e+02,9.000000000000000000e+00,2.110000000000000000e+02,1.005000000000000000e+03,7.110000000000000000e+02,3.000000000000000000e+00,5.180000000000000000e+02,-2.800000000000000000e+01,1.010000000000000000e+02,1.000000000000000000e+01
2.820000000000000000e+02,1.344000000000000000e+03,9.510000000000000000e+02,2.200000000000000000e+01,8.600000000000000000e+02,-2.000000000000000000e+00,3.000000000000000000e+02,3.100000000000000000e+01,4.240000000000000000e+02,2.458000000000000000e+03,1.739000000000000000e+03,4.100000000000000000e+01,6.870000000000000000e+02,6.000000000000000000e+00,3.660000000000000000e+02,2.400000000000000000e+01,2.170000000000000000e+02,9.260000000000000000e+02,6.550000000000000000e+02,1.300000000000000000e+01,5.600000000000000000e+02,-8.000000000000000000e+00,1.020000000000000000e+02,1.800000000000000000e+01
2.200000000000000000e+02,1.244000000000000000e+03,8.800000000000000000e+02,6.000000000000000000e+00,1.198000000000000000e+03,-1.000000000000000000e+00,2.920000000000000000e+02,2.800000000000000000e+01,3.350000000000000000e+02,2.178000000000000000e+03,1.541000000000000000e+03,3.800000000000000000e+01,6.870000000000000000e+02,1.600000000000000000e+01,3.340000000000000000e+02,1.800000000000000000e+01,2.120000000000000000e+02,9.880000000000000000e+02,6.990000000000000000e+02,8.000000000000000000e+00,5.070000000000000000e+02,-2.800000000000000000e+01,1.020000000000000000e+02,1.400000000000000000e+01
2.130000000000000000e+02,1.238000000000000000e+03,8.760000000000000000e+02,2.000000000000000000e+01,1.126000000000000000e+03,-4.000000000000000000e+00,2.850000000000000000e+02,1.500000000000000000e+01,3.240000000000000000e+02,2.091000000000000000e+03,1.479000000000000000e+03,1.100000000000000000e+01,5.620000000000000000e+02,1.500000000000000000e+01,3.200000000000000000e+02,1.500000000000000000e+01,2.060000000000000000e+02,9.650000000000000000e+02,6.830000000000000000e+02,1.400000000000000000e+01,4.740000000000000000e+02,-3.300000000000000000e+01,1.020000000000000000e+02,9.000000000000000000e+00
2.570000000000000000e+02,1.320000000000000000e+03,9.340000000000000000e+02,1.300000000000000000e+01,8.900000000000000000e+02,-8.000000000000000000e+00,2.930000000000000000e+02,2.900000000000000000e+01,3.740000000000000000e+02,2.375000000000000000e+03,1.680000000000000000e+03,3.400000000000000000e+01,7.190000000000000000e+02,1.100000000000000000e+01,3.500000000000000000e+02,1.000000000000000000e+01,2.240000000000000000e+02,1.006000000000000000e+03,7.120000000000000000e+02,7.000000000000000000e+00,4.620000000000000000e+02,-2.200000000000000000e+01,1.020000000000000000e+02,2.100000000000000000e+01
2.260000000000000000e+02,1.261000000000000000e+03,8.920000000000000000e+02,2.400000000000000000e+01,1.197000000000000000e+03,-7.000000000000000000e+00,2.930000000000000000e+02,1.600000000000000000e+01,3.380000000000000000e+02,2.181000000000000000e+03,1.543000000000000000e+03,6.900000000000000000e+01,8.000000000000000000e+02,1.100000000000000000e+01,3.460000000000000000e+02,1.100000000000000000e+01,2.190000000000000000e+02,9.820000000000000000e+02,6.950000000000000000e+02,1.300000000000000000e+01,5.050000000000000000e+02,-2.500000000000000000e+01,1.040000000000000000e+02,2.300000000000000000e+01
2.220000000000000000e+02,1.266000000000000000e+03,8.960000000000000000e+02,1.300000000000000000e+01,1.140000000000000000e+03,-2.000000000000000000e+00,2.910000000000000000e+02,8.000000000000000000e+00,3.480000000000000000e+02,2.210000000000000000e+03,1.563000000000000000e+03,1.600000000000000000e+01,7.890000000000000000e+02,1.200000000000000000e+01,3.270000000000000000e+02,1.300000000000000000e+01,2.160000000000000000e+02,1.006000000000000000e+03,7.120000000000000000e+02,2.000000000000000000e+00,4.750000000000000000e+02,-2.400000000000000000e+01,1.040000000000000000e+02,1.200000000000000000e+01
2.380000000000000000e+02,1.261000000000000000e+03,8.920000000000000000e+02,1.000000000000000000e+01,1.028000000000000000e+03,-4.000000000000000000e+00,2.970000000000000000e+02,2.000000000000000000e+01,3.590000000000000000e+02,2.252000000000000000e+03,1.593000000000000000e+03,2.200000000000000000e+01,7.560000000000000000e+02,1.300000000000000000e+01,3.340000000000000000e+02,2.200000000000000000e+01,2.240000000000000000e+02,1.025000000000000000e+03,7.250000000000000000e+02,-2.000000000000000000e+00,4.670000000000000000e+02,-2.000000000000000000e+01,1.040000000000000000e+02,2.100000000000000000e+01
2.440000000000000000e+02,1.312000000000000000e+03,9.280000000000000000e+02,1.200000000000000000e+01,1.266000000000000000e+03,-3.000000000000000000e+00,2.900000000000000000e+02,1.300000000000000000e+01,3.720000000000000000e+02,2.344000000000000000e+03,1.658000000000000000e+03,2.900000000000000000e+01,5.980000000000000000e+02,1.000000000000000000e+01,3.350000000000000000e+02,1.500000000000000000e+01,2.180000000000000000e+02,9.980000000000000000e+02,7.060000000000000000e+02,7.000000000000000000e+00,4.920000000000000000e+02,-1.400000000000000000e+01,1.040000000000000000e+02,1.300000000000000000e+01
2.360000000000000000e+02,1.293000000000000000e+03,9.150000000000000000e+02,2.500000000000000000e+01,5.780000000000000000e+02,-2.000000000000000000e+00,2.880000000000000000e+02,2.400000000000000000e+01,3.550000000000000000e+02,2.303000000000000000e+03,1.629000000000000000e+03,1.600000000000000000e+01,7.280000000000000000e+02,1.000000000000000000e+01,3.240000000000000000e+02,1.400000000000000000e+01,2.100000000000000000e+02,9.770000000000000000e+02,6.910000000000000000e+02,1.400000000000000000e+01,5.310000000000000000e+02,-1.700000000000000000e+01,1.010000000000000000e+02,1.300000000000000000e+01
2.200000000000000000e+02,1.271000000000000000e+03,8.990000000000000000e+02,3.200000000000000000e+01,1.097000000000000000e+03,-4.000000000000000000e+00,2.840000000000000000e+02,1.100000000000000000e+01,3.460000000000000000e+02,2.229000000000000000e+03,1.577000000000000000e+03,2.400000000000000000e+01,5.460000000000000000e+02,1.300000000000000000e+01,3.240000000000000000e+02,2.400000000000000000e+01,2.160000000000000000e+02,1.030000000000000000e+03,7.290000000000000000e+02,4.000000000000000000e+00,4.530000000000000000e+02,-2.200000000000000000e+01,1.040000000000000000e+02,1.100000000000000000e+01
2.220000000000000000e+02,1.254000000000000000e+03,8.870000000000000000e+02,2.300000000000000000e+01,5.540000000000000000e+02,-4.000000000000000000e+00,2.890000000000000000e+02,1.800000000000000000e+01,3.360000000000000000e+02,2.177000000000000000e+03,1.540000000000000000e+03,3.600000000000000000e+01,7.000000000000000000e+02,1.200000000000000000e+01,3.250000000000000000e+02,1.800000000000000000e+01,2.100000000000000000e+02,9.770000000000000000e+02,6.910000000000000000e+02,1.000000000000000000e+01,5.690000000000000000e+02,-2.700000000000000000e+01,1.010000000000000000e+02,1.200000000000000000e+01
2.330000000000000000e+02,1.286000000000000000e+03,9.100000000000000000e+02,1.000000000000000000e+01,9.620000000000000000e+02,-4.000000000000000000e+00,2.880000000000000000e+02,1.800000000000000000e+01,3.560000000000000000e+02,2.273000000000000000e+03,1.608000000000000000e+03,1.600000000000000000e+01,8.130000000000000000e+02,1.100000000000000000e+01,3.310000000000000000e+02,1.300000000000000000e+01,2.190000000000000000e+02,1.042000000000000000e+03,7.370000000000000000e+02,1.900000000000000000e+01,4.910000000000000000e+02,-2.500000000000000000e+01,1.030000000000000000e+02,1.200000000000000000e+01
2.230000000000000000e+02,1.281000000000000000e+03,9.060000000000000000e+02,9.000000000000000000e+00,1.005000000000000000e+03,-7.000000000000000000e+00,2.930000000000000000e+02,2.400000000000000000e+01,3.410000000000000000e+02,2.258000000000000000e+03,1.597000000000000000e+03,7.100000000000000000e+01,7.170000000000000000e+02,1.400000000000000000e+01,3.340000000000000000e+02,1.400000000000000000e+01,2.100000000000000000e+02,9.860000000000000000e+02,6.980000000000000000e+02,1.400000000000000000e+01,5.250000000000000000e+02,-2.200000000000000000e+01,1.000000000000000000e+02,1.200000000000000000e+01
2.250000000000000000e+02,1.295000000000000000e+03,9.160000000000000000e+02,3.200000000000000000e+01,9.360000000000000000e+02,-6.000000000000000000e+00,2.890000000000000000e+02,1.400000000000000000e+01,3.480000000000000000e+02,2.307000000000000000e+03,1.632000000000000000e+03,2.200000000000000000e+01,7.110000000000000000e+02,1.300000000000000000e+01,3.250000000000000000e+02,1.400000000000000000e+01,2.160000000000000000e+02,1.030000000000000000e+03,7.290000000000000000e+02,4.000000000000000000e+00,4.410000000000000000e+02,-2.400000000000000000e+01,1.020000000000000000e+02,1.300000000000000000e+01
2.270000000000000000e+02,1.309000000000000000e+03,9.260000000000000000e+02,2.300000000000000000e+01,6.880000000000000000e+02,-7.000000000000000000e+00,2.880000000000000000e+02,2.100000000000000000e+01,3.500000000000000000e+02,2.351000000000000000e+03,1.663000000000000000e+03,2.300000000000000000e+01,6.130000000000000000e+02,1.000000000000000000e+01,3.340000000000000000e+02,8.000000000000000000e+00,2.100000000000000000e+02,9.880000000000000000e+02,6.990000000000000000e+02,1.300000000000000000e+01,5.170000000000000000e+02,-2.500000000000000000e+01,1.010000000000000000e+02,1.200000000000000000e+01
2.260000000000000000e+02,1.290000000000000000e+03,9.130000000000000000e+02,4.000000000000000000e+00,9.720000000000000000e+02,-8.000000000000000000e+00,2.960000000000000000e+02,1.300000000000000000e+01,3.470000000000000000e+02,2.224000000000000000e+03,1.573000000000000000e+03,1.600000000000000000e+01,6.510000000000000000e+02,1.100000000000000000e+01,3.380000000000000000e+02,1.100000000000000000e+01,2.110000000000000000e+02,9.790000000000000000e+02,6.930000000000000000e+02,1.000000000000000000e+00,4.780000000000000000e+02,-2.200000000000000000e+01,1.030000000000000000e+02,1.500000000000000000e+01
2.290000000000000000e+02,1.279000000000000000e+03,9.050000000000000000e+02,3.200000000000000000e+01,7.680000000000000000e+02,-9.000000000000000000e+00,2.900000000000000000e+02,2.300000000000000000e+01,3.430000000000000000e+02,2.207000000000000000e+03,1.561000000000000000e+03,1.600000000000000000e+01,7.730000000000000000e+02,1.000000000000000000e+01,3.290000000000000000e+02,1.100000000000000000e+01,2.100000000000000000e+02,9.680000000000000000e+02,6.850000000000000000e+02,7.000000000000000000e+00,4.770000000000000000e+02,-2.800000000000000000e+01,1.000000000000000000e+02,1.300000000000000000e+01
2.690000000000000000e+02,1.315000000000000000e+03,9.300000000000000000e+02,8.000000000000000000e+00,1.028000000000000000e+03,-1.000000000000000000e+00,2.930000000000000000e+02,3.700000000000000000e+01,3.990000000000000000e+02,2.477000000000000000e+03,1.752000000000000000e+03,3.500000000000000000e+01,8.260000000000000000e+02,7.000000000000000000e+00,3.460000000000000000e+02,1.400000000000000000e+01,2.200000000000000000e+02,9.920000000000000000e+02,7.020000000000000000e+02,1.400000000000000000e+01,5.510000000000000000e+02,-2.000000000000000000e+01,1.020000000000000000e+02,1.400000000000000000e+01
2.270000000000000000e+02,1.249000000000000000e+03,8.840000000000000000e+02,8.000000000000000000e+00,1.230000000000000000e+03,-1.000000000000000000e+00,2.940000000000000000e+02,2.400000000000000000e+01,3.400000000000000000e+02,2.173000000000000000e+03,1.537000000000000000e+03,3.300000000000000000e+01,8.170000000000000000e+02,1.000000000000000000e+01,3.410000000000000000e+02,1.000000000000000000e+01,2.130000000000000000e+02,9.990000000000000000e+02,7.070000000000000000e+02,1.700000000000000000e+01,4.790000000000000000e+02,-2.800000000000000000e+01,1.020000000000000000e+02,1.100000000000000000e+01
2.420000000000000000e+02,1.293000000000000000e+03,9.150000000000000000e+02,3.400000000000000000e+01,4.220000000000000000e+02,-8.000000000000000000e+00,2.880000000000000000e+02,1.400000000000000000e+01,3.680000000000000000e+02,2.304000000000000000e+03,1.630000000000000000e+03,3.800000000000000000e+01,5.990000000000000000e+02,8.000000000000000000e+00,3.450000000000000000e+02,7.000000000000000000e+00,2.120000000000000000e+02,9.600000000000000000e+02,6.790000000000000000e+02,1.800000000000000000e+01,4.890000000000000000e+02,-3.100000000000000000e+01,1.020000000000000000e+02,1.600000000000000000e+01
2.350000000000000000e+02,1.265000000000000000e+03,8.950000000000000000e+02,5.000000000000000000e+00,8.720000000000000000e+02,-4.000000000000000000e+00,2.920000000000000000e+02,1.100000000000000000e+01,3.670000000000000000e+02,2.270000000000000000e+03,1.606000000000000000e+03,4.300000000000000000e+01,7.430000000000000000e+02,8.000000000000000000e+00,3.440000000000000000e+02,1.400000000000000000e+01,2.120000000000000000e+02,9.740000000000000000e+02,6.890000000000000000e+02,9.000000000000000000e+00,5.000000000000000000e+02,-2.100000000000000000e+01,1.010000000000000000e+02,1.300000000000000000e+01
2.420000000000000000e+02,1.261000000000000000e+03,8.920000000000000000e+02,7.000000000000000000e+00,1.262000000000000000e+03,-3.000000000000000000e+00,2.970000000000000000e+02,2.700000000000000000e+01,3.530000000000000000e+02,2.239000000000000000e+03,1.584000000000000000e+03,4.100000000000000000e+01,7.750000000000000000e+02,1.400000000000000000e+01,3.340000000000000000e+02,9.000000000000000000e+00,2.170000000000000000e+02,1.023000000000000000e+03,7.240000000000000000e+02,9.000000000000000000e+00,5.000000000000000000e+02,-1.800000000000000000e+01,1.050000000000000000e+02,1.100000000000000000e+01
2.430000000000000000e+02,1.309000000000000000e+03,9.260000000000000000e+02,1.400000000000000000e+01,7.820000000000000000e+02,-6.000000000000000000e+00,3.070000000000000000e+02,2.400000000000000000e+01,3.710000000000000000e+02,2.365000000000000000e+03,1.673000000000000000e+03,4.300000000000000000e+01,8.860000000000000000e+02,6.000000000000000000e+00,3.600000000000000000e+02,2.400000000000000000e+01,2.160000000000000000e+02,9.910000000000000000e+02,7.010000000000000000e+02,0.000000000000000000e+00,5.160000000000000000e+02,-1.400000000000000000e+01,1.060000000000000000e+02,1.600000000000000000e+01
2.370000000000000000e+02,1.278000000000000000e+03,9.040000000000000000e+02,2.300000000000000000e+01,8.330000000000000000e+02,-3.000000000000000000e+00,2.870000000000000000e+02,2.700000000000000000e+01,3.490000000000000000e+02,2.238000000000000000e+03,1.583000000000000000e+03,4.000000000000000000e+00,6.830000000000000000e+02,1.500000000000000000e+01,3.280000000000000000e+02,1.200000000000000000e+01,2.180000000000000000e+02,1.008000000000000000e+03,7.130000000000000000e+02,1.500000000000000000e+01,5.310000000000000000e+02,-2.100000000000000000e+01,1.030000000000000000e+02,1.500000000000000000e+01
2.270000000000000000e+02,1.245000000000000000e+03,8.810000000000000000e+02,8.000000000000000000e+00,1.220000000000000000e+03,-4.000000000000000000e+00,2.950000000000000000e+02,1.200000000000000000e+01,3.460000000000000000e+02,2.232000000000000000e+03,1.579000000000000000e+03,2.000000000000000000e+01,6.390000000000000000e+02,9.000000000000000000e+00,3.250000000000000000e+02,1.400000000000000000e+01,2.090000000000000000e+02,9.750000000000000000e+02,6.900000000000000000e+02,0.000000000000000000e+00,5.190000000000000000e+02,-1.600000000000000000e+01,1.010000000000000000e+02,1.000000000000000000e+01
2.230000000000000000e+02,1.258000000000000000e+03,8.900000000000000000e+02,2.700000000000000000e+01,6.130000000000000000e+02,-1.000000000000000000e+01,2.950000000000000000e+02,1.600000000000000000e+01,3.390000000000000000e+02,2.229000000000000000e+03,1.577000000000000000e+03,8.000000000000000000e+00,7.350000000000000000e+02,1.300000000000000000e+01,3.320000000000000000e+02,1.000000000000000000e+01,2.160000000000000000e+02,1.037000000000000000e+03,7.340000000000000000e+02,1.400000000000000000e+01,5.720000000000000000e+02,-2.400000000000000000e+01,1.050000000000000000e+02,8.000000000000000000e+00
2.290000000000000000e+02,1.289000000000000000e+03,9.120000000000000000e+02,3.500000000000000000e+01,9.860000000000000000e+02,-6.000000000000000000e+00,2.940000000000000000e+02,1.500000000000000000e+01,3.490000000000000000e+02,2.296000000000000000e+03,1.624000000000000000e+03,2.900000000000000000e+01,6.700000000000000000e+02,1.100000000000000000e+01,3.370000000000000000e+02,1.300000000000000000e+01,2.120000000000000000e+02,9.880000000000000000e+02,6.990000000000000000e+02,1.300000000000000000e+01,4.670000000000000000e+02,-2.300000000000000000e+01,1.020000000000000000e+02,1.600000000000000000e+01
2.280000000000000000e+02,1.257000000000000000e+03,8.890000000000000000e+02,1.200000000000000000e+01,6.560000000000000000e+02,-3.000000000000000000e+00,2.910000000000000000e+02,3.000000000000000000e+01,3.440000000000000000e+02,2.178000000000000000e+03,1.541000000000000000e+03,1.500000000000000000e+01,7.650000000000000000e+02,1.300000000000000000e+01,3.290000000000000000e+02,2.400000000000000000e+01,2.120000000000000000e+02,9.840000000000000000e+02,6.960000000000000000e+02,1.400000000000000000e+01,5.340000000000000000e+02,-2.900000000000000000e+01,1.000000000000000000e+02,1.600000000000000000e+01
2.200000000000000000e+02,1.248000000000000000e+03,8.830000000000000000e+02,8.000000000000000000e+00,1.273000000000000000e+03,-3.000000000000000000e+00,2.870000000000000000e+02,1.700000000000000000e+01,3.410000000000000000e+02,2.207000000000000000e+03,1.561000000000000000e+03,7.000000000000000000e+00,6.650000000000000000e+02,1.100000000000000000e+01,3.280000000000000000e+02,1.200000000000000000e+01,2.100000000000000000e+02,9.710000000000000000e+02,6.870000000000000000e+02,3.000000000000000000e+01,5.160000000000000000e+02,-2.700000000000000000e+01,1.000000000000000000e+02,1.200000000000000000e+01
2.350000000000000000e+02,1.296000000000000000e+03,9.170000000000000000e+02,1.400000000000000000e+01,1.292000000000000000e+03,-5.000000000000000000e+00,2.960000000000000000e+02,2.800000000000000000e+01,3.570000000000000000e+02,2.300000000000000000e+03,1.627000000000000000e+03,2.200000000000000000e+01,7.220000000000000000e+02,1.300000000000000000e+01,3.300000000000000000e+02,2.300000000000000000e+01,2.180000000000000000e+02,9.910000000000000000e+02,7.010000000000000000e+02,5.000000000000000000e+00,5.910000000000000000e+02,-2.600000000000000000e+01,1.040000000000000000e+02,2.200000000000000000e+01
2.250000000000000000e+02,1.237000000000000000e+03,8.750000000000000000e+02,1.000000000000000000e+01,9.110000000000000000e+02,-3.000000000000000000e+00,2.900000000000000000e+02,2.000000000000000000e+01,3.410000000000000000e+02,2.177000000000000000e+03,1.540000000000000000e+03,1.200000000000000000e+01,8.190000000000000000e+02,1.500000000000000000e+01,3.270000000000000000e+02,1.700000000000000000e+01,2.120000000000000000e+02,9.810000000000000000e+02,6.940000000000000000e+02,1.500000000000000000e+01,5.700000000000000000e+02,-2.000000000000000000e+01,1.020000000000000000e+02,1.200000000000000000e+01
2.250000000000000000e+02,1.272000000000000000e+03,9.000000000000000000e+02,2.500000000000000000e+01,8.050000000000000000e+02,-5.000000000000000000e+00,2.860000000000000000e+02,1.700000000000000000e+01,3.510000000000000000e+02,2.294000000000000000e+03,1.623000000000000000e+03,5.000000000000000000e+01,7.630000000000000000e+02,1.600000000000000000e+01,3.350000000000000000e+02,1.600000000000000000e+01,2.280000000000000000e+02,9.940000000000000000e+02,7.030000000000000000e+02,1.500000000000000000e+01,4.580000000000000000e+02,-3.400000000000000000e+01,1.010000000000000000e+02,2.800000000000000000e+01
2.360000000000000000e+02,1.288000000000000000e+03,9.110000000000000000e+02,1.900000000000000000e+01,1.235000000000000000e+03,-1.000000000000000000e+00,3.000000000000000000e+02,1.500000000000000000e+01,3.590000000000000000e+02,2.328000000000000000e+03,1.647000000000000000e+03,2.800000000000000000e+01,6.630000000000000000e+02,8.000000000000000000e+00,3.500000000000000000e+02,1.000000000000000000e+01,2.150000000000000000e+02,9.960000000000000000e+02,7.050000000000000000e+02,1.000000000000000000e+01,5.500000000000000000e+02,-1.500000000000000000e+01,1.030000000000000000e+02,1.400000000000000000e+01
2.120000000000000000e+02,1.254000000000000000e+03,8.870000000000000000e+02,1.700000000000000000e+01,1.360000000000000000e+03,-6.000000000000000000e+00,2.990000000000000000e+02,9.000000000000000000e+00,3.330000000000000000e+02,2.195000000000000000e+03,1.553000000000000000e+03,1.900000000000000000e+01,7.400000000000000000e+02,1.000000000000000000e+01,3.500000000000000000e+02,1.100000000000000000e+01,2.150000000000000000e+02,9.950000000000000000e+02,7.040000000000000000e+02,7.000000000000000000e+00,6.390000000000000000e+02,-2.300000000000000000e+01,1.040000000000000000e+02,2.000000000000000000e+01
2.290000000000000000e+02,1.252000000000000000e+03,8.860000000000000000e+02,1.300000000000000000e+01,4.610000000000000000e+02,-6.000000000000000000e+00,2.920000000000000000e+02,2.700000000000000000e+01,3.460000000000000000e+02,2.248000000000000000e+03,1.590000000000000000e+03,2.400000000000000000e+01,7.700000000000000000e+02,1.600000000000000000e+01,3.290000000000000000e+02,1.500000000000000000e+01,2.160000000000000000e+02,1.036000000000000000e+03,7.330000000000000000e+02,7.000000000000000000e+00,4.330000000000000000e+02,-3.200000000000000000e+01,1.020000000000000000e+02,1.200000000000000000e+01
2.410000000000000000e+02,1.300000000000000000e+03,9.200000000000000000e+02,1.500000000000000000e+01,1.128000000000000000e+03,-6.000000000000000000e+00,2.910000000000000000e+02,2.600000000000000000e+01,3.780000000000000000e+02,2.475000000000000000e+03,1.751000000000000000e+03,4.800000000000000000e+01,2.930000000000000000e+02,1.000000000000000000e+01,3.500000000000000000e+02,1.200000000000000000e+01,2.150000000000000000e+02,9.880000000000000000e+02,6.990000000000000000e+02,1.600000000000000000e+01,4.840000000000000000e+02,-1.500000000000000000e+01,1.030000000000000000e+02,1.200000000000000000e+01
2.320000000000000000e+02,1.245000000000000000e+03,8.810000000000000000e+02,2.800000000000000000e+01,1.402000000000000000e+03,-4.000000000000000000e+00,2.890000000000000000e+02,2.900000000000000000e+01,3.530000000000000000e+02,2.326000000000000000e+03,1.645000000000000000e+03,2.900000000000000000e+01,7.510000000000000000e+02,1.400000000000000000e+01,3.330000000000000000e+02,6.000000000000000000e+00,2.140000000000000000e+02,9.910000000000000000e+02,7.010000000000000000e+02,1.800000000000000000e+01,5.000000000000000000e+02,-2.700000000000000000e+01,1.020000000000000000e+02,1.100000000000000000e+01
